"MovieID"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.Noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.Fi"	"Thriller"	"War"	"Western"	"Title"	"Year"
2155	0	0	0	0	18.521	0	0	0	0	0	0	0	0	0	0	0	0	0	"Slums of Beverly Hills, The (1998)"	1998
2156	0	0	0	0	8.3	0	0	8.3	0	0	0	0	0	0	0	0	0	0	"Best Man, The (Il Testimone dello sposo) (1997)"	1997
2157	0	0	0	0	0	0	0	0	0	0	0	0	0	9.737	0	0	0	0	"Chambermaid on the Titanic, The (1998)"	1998
2158	0	0	0	0	0	7.79	0	0	0	0	7.79	0	0	0	0	0	0	0	"Henry: Portrait of a Serial Killer, Part 2 (1996)"	1996
2159	0	0	0	0	0	18.748	0	0	0	0	18.748	0	0	0	0	0	0	0	"Henry: Portrait of a Serial Killer (1990)"	1990
2160	0	0	0	0	0	0	0	0	0	0	25.083	0	0	0	0	25.083	0	0	"Rosemary's Baby (1968)"	1968
2161	0	23.613	0	23.613	0	0	0	0	23.613	0	0	0	0	0	0	0	0	0	"NeverEnding Story, The (1984)"	1984
2162	0	12.485	0	12.485	0	0	0	0	12.485	0	0	0	0	0	0	0	0	0	"NeverEnding Story II: The Next Chapter, The (1990)"	1990
2163	0	0	0	0	13.89	0	0	0	0	0	13.89	0	0	0	0	0	0	0	"Attack of the Killer Tomatoes! (1980)"	1980
2164	0	0	0	0	0	0	0	6.142	0	0	0	0	0	0	0	0	0	0	"Surf Nazis Must Die (1987)"	1987
2165	0	0	0	0	0	0	0	15.837	0	0	0	0	0	0	0	0	0	0	"Your Friends and Neighbors (1998)"	1998
2166	0	0	0	0	0	0	0	17.499	0	0	0	0	0	17.499	0	0	0	0	"Return to Paradise (1998)"	1998
2167	23.282	23.282	0	0	0	0	0	0	0	0	23.282	0	0	0	0	0	0	0	"Blade (1998)"	1998
2168	0	0	0	0	0	0	0	13.439	0	0	0	0	0	13.439	0	0	0	0	"Dance with Me (1998)"	1998
2169	0	0	0	0	13.032	0	0	0	0	0	0	0	0	0	0	0	0	0	"Dead Man on Campus (1998)"	1998
2170	12.285	0	0	0	12.285	0	0	0	0	0	0	0	0	0	0	0	0	0	"Wrongfully Accused (1998)"	1998
2171	0	0	0	0	19.471	0	0	19.471	0	0	0	0	0	19.471	0	0	0	0	"Next Stop, Wonderland (1998)"	1998
2172	0	0	0	0	4.504	0	0	0	0	0	0	0	0	0	0	0	0	0	"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"	1998
2173	0	16.751	0	0	0	0	0	0	16.751	0	0	0	0	0	16.751	0	0	0	"Navigator: A Mediaeval Odyssey, The (1988)"	1988
2174	0	0	0	0	26.082	0	0	0	26.082	0	0	0	0	0	0	0	0	0	"Beetlejuice (1988)"	1988
2175	0	0	0	0	0	0	0	11.077	0	0	0	0	0	11.077	0	0	0	0	"Déjà Vu (1997)"	1997
2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.457	0	0	"Rope (1948)"	1948
2177	0	0	0	0	14.216	0	0	0	0	0	0	0	0	0	0	14.216	0	0	"Family Plot (1976)"	1976
2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.681	0	0	"Frenzy (1972)"	1972
2179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.556	0	0	"Topaz (1969)"	1969
2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.512	0	0	"Torn Curtain (1966)"	1966
2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.023	0	0	"Marnie (1964)"	1964
2182	0	0	0	0	0	0	0	16.423	0	16.423	0	0	0	0	0	16.423	0	0	"Wrong Man, The (1956)"	1956
2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4	0	0	"Man Who Knew Too Much, The (1956)"	1956
2184	0	0	0	0	0	0	0	0	0	0	0	0	17.959	0	0	17.959	0	0	"Trouble with Harry, The (1955)"	1955
2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.165	0	0	"I Confess (1953)"	1953
2186	0	0	0	0	0	0	0	0	0	26.596	0	0	0	0	0	26.596	0	0	"Strangers on a Train (1951)"	1951
2187	0	0	0	0	0	0	0	0	0	0	0	0	11.654	0	0	11.654	0	0	"Stage Fright (1950)"	1950
2188	0	0	0	0	0	0	0	15.36	0	0	0	0	0	0	0	0	0	0	"54 (1998)"	1998
2189	0	0	11.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"I Married A Strange Person (1997)"	1997
2190	0	0	0	0	0	0	0	11.245	0	0	0	0	0	0	0	0	0	0	"Why Do Fools Fall In Love? (1998)"	1998
2191	0	0	0	0	6.448	0	0	0	0	0	0	0	0	0	0	0	0	0	"Merry War, A (1997)"	1997
2192	0	0	0	0	0	0	0	6.395	0	0	0	0	0	0	0	0	0	0	"See the Sea (Regarde la mer) (1997)"	1997
2193	23.378	23.378	0	0	0	0	0	0	23.378	0	0	0	0	0	0	0	0	0	"Willow (1988)"	1988
2194	28.164	0	0	0	0	28.164	0	28.164	0	0	0	0	0	0	0	0	0	0	"Untouchables, The (1987)"	1987
2195	0	0	0	0	14.749	0	0	0	0	0	0	0	0	0	0	0	0	0	"Dirty Work (1998)"	1998
2196	8.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Knock Off (1998)"	1998
2197	0	0	0	0	0	0	0	10.028	0	0	0	0	0	0	0	0	0	0	"Firelight (1997)"	1997
2198	0	0	0	0	0	0	2.772	0	0	0	0	0	0	0	0	0	0	0	"Modulations (1998)"	1998
2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Phoenix (1998)"	1998
2200	0	0	0	0	0	0	0	5.198	0	0	0	0	0	0	0	0	0	0	"Under Capricorn (1949)"	1949
2201	0	0	0	0	0	0	0	10.186	0	0	0	0	0	0	0	0	0	0	"Paradine Case, The (1947)"	1947
2202	0	0	0	0	0	0	0	21.144	0	0	0	0	0	0	0	21.144	21.144	0	"Lifeboat (1944)"	1944
2203	0	0	0	0	0	0	0	0	0	23.276	0	0	0	0	0	23.276	0	0	"Shadow of a Doubt (1943)"	1943
2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.148	0	0	"Saboteur (1942)"	1942
2205	0	0	0	0	12.292	0	0	0	0	0	0	0	0	0	0	0	0	0	"Mr. & Mrs. Smith (1941)"	1941
2206	0	0	0	0	0	0	0	0	0	0	0	0	20.533	0	0	20.533	0	0	"Suspicion (1941)"	1941
2207	0	0	0	0	0	0	0	5.977	0	0	0	0	0	0	0	0	0	0	"Jamaica Inn (1939)"	1939
2208	0	0	0	0	22.156	0	0	0	0	0	0	0	22.156	22.156	0	22.156	0	0	"Lady Vanishes, The (1938)"	1938
2209	0	0	0	0	0	7.6	0	0	0	0	0	0	0	0	0	7.6	0	0	"Young and Innocent (1937)"	1937
2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.775	0	0	"Sabotage (1936)"	1936
2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.381	0	0	"Secret Agent (1936)"	1936
2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.612	0	0	"Man Who Knew Too Much, The (1934)"	1934
2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Waltzes from Vienna (1933)"	1933
2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Number Seventeen (1932)"	1932
2215	0	0	0	0	8.698	0	0	0	0	0	0	0	0	8.698	0	0	0	0	"Rich and Strange (1932)"	1932
2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Skin Game, The (1931)"	1931
2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Elstree Calling (1930)"	1930
2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Juno and Paycock (1930)"	1930
2219	0	0	0	0	0	0	0	0	0	0	0	0	7.83	0	0	7.83	0	0	"Murder! (1930)"	1930
2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Manxman, The (1929)"	1929
2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.412	0	0	"Blackmail (1929)"	1929
2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Champagne (1928)"	1928
2223	0	0	0	0	3.663	0	0	0	0	0	0	0	0	0	0	0	0	0	"Farmer's Wife, The (1928)"	1928
2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Downhill (1927)"	1927
2225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Easy Virtue (1927)"	1927
2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Ring, The (1927)"	1927
2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.731	0	0	"Lodger, The (1926)"	1926
2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Mountain Eagle, The (1926)"	1926
2229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pleasure Garden, The (1925)"	1925
2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Always Tell Your Wife (1923)"	1923
2231	0	0	0	0	0	21.091	0	21.091	0	0	0	0	0	0	0	0	0	0	"Rounders (1998)"	1998
2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.904	18.904	0	0	"Cube (1997)"	1997
2233	0	0	0	0	0	0	0	2.574	0	0	0	0	0	0	0	0	0	0	"Digging to China (1998)"	1998
2234	0	0	0	0	0	0	0	3.898	0	0	0	0	0	0	0	0	0	0	"Let's Talk About Sex (1998)"	1998
2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"One Man's Hero (1999)"	1999
2236	0	0	0	0	0	0	0	19.157	0	0	0	0	0	0	0	0	0	0	"Simon Birch (1998)"	1998
2237	0	0	0	0	0	0	0	13.588	0	0	0	0	0	0	0	0	0	0	"Without Limits (1998)"	1998
2238	0	0	0	0	16.642	0	0	16.642	0	0	0	0	0	0	0	0	0	0	"Seven Beauties (Pasqualino Settebellezze) (1976)"	1976
2239	0	0	0	0	17.12	0	0	17.12	0	0	0	0	0	0	0	0	0	0	"Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"	1975
2240	0	0	0	0	0	0	0	19.196	0	0	0	0	0	0	0	0	0	0	"My Bodyguard (1980)"	1980
2241	0	0	0	0	13.487	0	0	0	0	0	0	0	0	0	0	0	0	0	"Class (1983)"	1983
2242	0	0	0	0	0	0	0	4.48	0	0	0	0	0	0	0	0	0	0	"Grandview, U.S.A. (1984)"	1984
2243	0	0	0	0	25.003	0	0	25.003	0	0	0	0	0	25.003	0	0	0	0	"Broadcast News (1987)"	1987
2244	0	0	0	0	3.614	0	0	0	0	0	0	0	0	3.614	0	0	0	0	"Allnighter, The (1987)"	1987
2245	0	0	0	0	21.31	0	0	21.31	0	0	0	0	0	0	0	0	0	0	"Working Girl (1988)"	1988
2246	0	0	0	0	7.162	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stars and Bars (1988)"	1988
2247	0	0	0	0	18.249	0	0	0	0	0	0	0	0	0	0	0	0	0	"Married to the Mob (1988)"	1988
2248	0	0	0	0	27.395	0	0	27.395	0	0	0	0	0	27.395	0	0	0	0	"Say Anything... (1989)"	1989
2249	0	0	0	0	17.479	0	0	0	0	0	0	0	0	0	0	0	0	0	"My Blue Heaven (1990)"	1990
2250	0	0	0	0	0	0	0	12.979	0	0	0	0	0	0	0	0	0	0	"Men Don't Leave (1990)"	1990
2251	0	0	0	0	2.426	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cabinet of Dr. Ramirez, The (1991)"	1991
2252	0	0	0	0	15.762	0	0	15.762	0	0	0	0	0	0	0	0	0	0	"Hero (1992)"	1992
2253	15.607	0	0	0	15.607	0	0	0	15.607	0	0	0	0	0	0	0	0	0	"Toys (1992)"	1992
2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Choices (1981)"	1981
2255	0	0	0	0	11.394	0	0	0	0	0	0	0	0	0	0	0	0	0	"Young Doctors in Love (1982)"	1982
2256	0	0	0	0	0	0	0	0	0	0	7.548	0	0	0	7.548	0	0	0	"Parasite (1982)"	1982
2257	0	0	0	0	8.332	0	0	0	0	0	0	0	0	8.332	0	0	0	0	"No Small Affair (1984)"	1984
2258	2.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Master Ninja I (1984)"	1984
2259	0	0	0	0	14.403	0	0	0	0	0	0	0	0	14.403	0	0	0	0	"Blame It on Rio (1984)"	1984
2260	10.882	0	0	0	0	10.882	0	0	0	0	0	0	0	0	0	0	0	0	"Wisdom (1986)"	1986
2261	0	0	0	0	16.915	0	0	0	0	0	0	0	0	0	0	0	0	0	"One Crazy Summer (1986)"	1986
2262	0	0	0	0	18.264	0	0	18.264	0	0	0	0	0	18.264	0	0	0	0	"About Last Night... (1986)"	1986
2263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.027	0	0	"Seventh Sign, The (1988)"	1988
2264	0	0	0	0	0	0	0	11.445	0	0	0	0	0	0	0	0	0	0	"We're No Angels (1989)"	1989
2265	0	8.838	0	0	8.838	0	0	0	0	0	0	0	0	0	0	0	0	0	"Nothing But Trouble (1991)"	1991
2266	0	0	0	0	15.144	0	0	0	0	0	0	0	0	15.144	0	0	0	0	"Butcher's Wife, The (1991)"	1991
2267	0	0	0	0	0	0	0	0	0	0	0	0	12.68	0	0	12.68	0	0	"Mortal Thoughts (1991)"	1991
2268	0	0	0	0	0	27.387	0	27.387	0	0	0	0	0	0	0	0	0	0	"Few Good Men, A (1992)"	1992
2269	0	0	0	0	0	0	0	14.725	0	0	0	0	0	0	0	0	0	0	"Indecent Proposal (1993)"	1993
2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Century of Cinema, A (1994)"	1994
2271	0	0	0	0	0	0	0	14.245	0	0	0	0	0	0	0	0	0	0	"Permanent Midnight (1998)"	1998
2272	0	0	0	0	0	0	0	16.301	0	0	0	0	0	0	0	0	0	0	"One True Thing (1998)"	1998
2273	22.969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.969	0	0	"Rush Hour (1998)"	1998
2274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Lilian's Story (1995)"	1995
2275	14.349	14.349	0	0	0	0	0	0	0	0	0	0	0	0	14.349	0	0	0	"Six-String Samurai (1998)"	1998
2276	0	0	0	0	0	0	0	15.777	0	0	0	0	0	0	0	0	0	0	"Soldier's Daughter Never Cries, A (1998)"	1998
2277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Somewhere in the City (1997)"	1997
2278	23.603	0	0	0	0	23.603	0	0	0	0	0	0	0	0	0	23.603	0	0	"Ronin (1998)"	1998
2279	0	0	0	0	0	0	0	0	0	0	14.729	0	0	0	0	14.729	0	0	"Urban Legend (1998)"	1998
2280	0	0	0	0	0	16.57	0	0	0	0	0	0	0	0	0	0	0	0	"Clay Pigeons (1998)"	1998
2281	0	0	0	0	0	8.285	0	0	0	0	0	0	0	0	0	0	0	0	"Monument Ave. (1998)"	1998
2282	0	0	0	0	20.255	0	0	20.255	0	0	0	0	0	0	0	0	0	0	"Pecker (1998)"	1998
2283	0	0	0	0	0	0	0	11.996	0	0	0	0	0	0	0	0	0	0	"Sheltering Sky, The (1990)"	1990
2284	0	0	0	0	0	0	0	14.258	0	0	0	0	0	0	0	0	0	0	"Bandit Queen (1994)"	1994
2285	0	0	0	0	0	0	0	15.513	0	0	0	0	0	0	0	0	0	0	"If.... (1968)"	1968
2286	0	0	0	0	9.448	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fiendish Plot of Dr. Fu Manchu, The (1980)"	1980
2287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.379	19.379	19.379	0	"Them! (1954)"	1954
2288	25.011	0	0	0	0	0	0	0	0	0	25.011	0	0	0	25.011	25.011	0	0	"Thing, The (1982)"	1982
2289	0	0	0	0	27.289	0	0	27.289	0	0	0	0	0	0	0	0	0	0	"Player, The (1992)"	1992
2290	0	0	0	0	15.736	0	0	15.736	0	0	0	0	0	0	0	0	0	0	"Stardust Memories (1980)"	1980
2291	0	0	0	0	0	0	0	26.211	0	0	0	0	0	26.211	0	0	0	0	"Edward Scissorhands (1990)"	1990
2292	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49	0	0	0	0	"Overnight Delivery (1996)"	1996
2293	0	0	0	0	0	0	0	10.43	0	0	0	0	0	0	0	0	0	0	"Shadrach (1998)"	1998
2294	0	0	22.538	22.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Antz (1998)"	1998
2295	0	0	0	0	16.403	0	0	0	0	0	0	0	0	0	0	0	0	0	"Impostors, The (1998)"	1998
2296	0	0	0	0	11.839	0	0	0	0	0	0	0	0	0	0	0	0	0	"Night at the Roxbury, A (1998)"	1998
2297	0	0	0	0	0	0	0	18.244	0	0	0	0	0	18.244	0	0	0	0	"What Dreams May Come (1998)"	1998
2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.056	0	0	"Strangeland (1998)"	1998
2299	0	0	0	0	5.197	0	0	0	0	0	0	0	0	0	0	0	0	0	"Battle of the Sexes, The (1959)"	1959
2300	0	0	0	0	26.89	0	0	0	0	0	0	26.89	0	0	0	0	0	0	"Producers, The (1968)"	1968
2301	0	0	0	0	21.238	0	0	0	0	0	0	0	0	0	0	0	0	0	"History of the World: Part I (1981)"	1981
2302	0	0	0	0	26.457	0	0	0	0	0	0	0	0	0	0	0	0	0	"My Cousin Vinny (1992)"	1992
2303	0	0	0	0	0	0	0	22.673	0	0	0	22.673	0	0	0	0	0	0	"Nashville (1975)"	1975
2304	0	0	0	0	0	0	0	6.949	0	0	0	0	0	0	0	0	0	0	"Love Is the Devil (1998)"	1998
2305	0	0	0	0	0	0	0	11.202	0	0	0	0	0	0	0	0	0	0	"Slam (1998)"	1998
2306	0	0	0	0	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	"Holy Man (1998)"	1998
2307	9.575	0	0	0	0	0	0	9.575	0	0	0	0	0	0	0	0	0	0	"One Tough Cop (1998)"	1998
2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Detroit 9000 (1973)"	1973
2309	0	0	0	0	0	0	0	3.118	0	0	0	0	0	0	0	0	0	0	"Inheritors, The (Die Siebtelbauern) (1998)"	1998
2310	0	0	0	0	0	0	0	18.608	0	0	0	0	0	0	0	0	0	0	"Mighty, The (1998)"	1998
2311	0	0	0	0	0	0	0	0	0	0	0	0	21.025	0	21.025	0	0	0	"2010 (1984)"	1984
2312	0	0	0	0	0	0	0	22.21	0	0	0	0	0	0	0	0	0	0	"Children of a Lesser God (1986)"	1986
2313	0	0	0	0	0	0	0	24.58	0	0	0	0	0	0	0	0	0	0	"Elephant Man, The (1980)"	1980
2314	0	0	0	0	0	0	0	14.559	0	0	0	0	0	0	0	0	0	0	"Beloved (1998)"	1998
2315	0	0	0	0	0	0	0	0	0	0	11.811	0	0	0	0	11.811	0	0	"Bride of Chucky (1998)"	1998
2316	0	0	0	0	0	0	0	16.299	0	0	0	0	0	16.299	0	0	0	0	"Practical Magic (1998)"	1998
2317	0	0	0	0	5.457	0	0	0	0	0	0	0	0	0	0	0	0	0	"Alarmist, The (1997)"	1997
2318	0	0	0	0	22.513	0	0	0	0	0	0	0	0	0	0	0	0	0	"Happiness (1998)"	1998
2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Reach the Rock (1997)"	1997
2320	0	0	0	0	0	0	0	16.253	0	0	0	0	0	0	0	16.253	0	0	"Apt Pupil (1998)"	1998
2321	0	0	0	0	26.079	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pleasantville (1998)"	1998
2322	16.619	16.619	0	0	0	0	0	0	0	0	0	0	0	0	16.619	16.619	16.619	0	"Soldier (1998)"	1998
2323	0	0	0	0	0	0	14.017	0	0	0	0	0	0	0	0	0	0	0	"Cruise, The (1998)"	1998
2324	0	0	0	0	30.522	0	0	30.522	0	0	0	0	0	0	0	0	0	0	"Life Is Beautiful (La Vita è bella) (1997)"	1997
2325	0	0	0	0	14.977	0	0	0	0	0	0	0	0	0	0	0	0	0	"Orgazmo (1997)"	1997
2326	0	0	0	0	0	0	0	7.455	0	0	0	0	0	0	0	7.455	0	0	"Shattered Image (1998)"	1998
2327	0	0	0	0	0	0	0	0	0	0	13.124	0	0	0	0	0	0	0	"Tales from the Darkside: The Movie (1990)"	1990
2328	0	0	0	0	0	0	0	0	0	0	14.686	0	0	0	0	0	0	0	"Vampires (1998)"	1998
2329	0	0	0	0	0	0	0	27.311	0	0	0	0	0	0	0	0	0	0	"American History X (1998)"	1998
2330	0	0	0	0	0	0	18.825	0	0	0	0	0	0	0	0	0	0	0	"Hands on a Hard Body (1996)"	1996
2331	0	0	0	0	16.718	0	0	0	0	0	0	0	0	16.718	0	0	0	0	"Living Out Loud (1998)"	1998
2332	0	0	0	0	0	6.757	0	6.757	0	0	0	0	0	0	0	0	0	0	"Belly (1998)"	1998
2333	0	0	0	0	0	0	0	24.251	0	0	0	0	0	0	0	0	0	0	"Gods and Monsters (1998)"	1998
2334	18.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.607	0	0	"Siege, The (1998)"	1998
2335	0	0	0	0	17.673	0	0	0	0	0	0	0	0	0	0	0	0	0	"Waterboy, The (1998)"	1998
2336	0	0	0	0	0	0	0	27.581	0	0	0	0	0	0	0	0	0	0	"Elizabeth (1998)"	1998
2337	0	0	0	0	0	0	0	15.504	0	0	0	0	0	0	0	0	0	0	"Velvet Goldmine (1998)"	1998
2338	0	0	0	0	0	0	0	0	0	0	12.528	0	12.528	0	0	12.528	0	0	"I Still Know What You Did Last Summer (1998)"	1998
2339	0	0	0	0	9.644	0	0	0	0	0	0	0	0	9.644	0	0	0	0	"I'll Be Home For Christmas (1998)"	1998
2340	0	0	0	0	0	0	0	0	0	0	0	0	0	19.001	0	0	0	0	"Meet Joe Black (1998)"	1998
2341	0	0	0	0	0	0	0	12.385	0	0	0	0	0	0	0	0	0	0	"Dancing at Lughnasa (1998)"	1998
2342	0	0	0	0	8.937	0	0	0	0	0	0	0	0	0	0	0	0	0	"Hard Core Logo (1996)"	1996
2343	0	0	0	0	0	0	0	1.386	0	0	0	0	0	0	0	0	0	0	"Naked Man, The (1998)"	1998
2344	18.152	18.152	0	0	0	0	0	18.152	0	0	0	0	0	0	0	18.152	0	0	"Runaway Train (1985)"	1985
2345	0	0	0	0	0	0	0	12.682	0	0	0	0	0	0	0	0	0	0	"Desert Bloom (1986)"	1986
2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.863	18.863	0	0	"Stepford Wives, The (1975)"	1975
2347	17.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pope of Greenwich Village, The (1984)"	1984
2348	0	0	0	0	0	0	0	20.313	0	0	0	0	0	0	0	0	0	0	"Sid and Nancy (1986)"	1986
2349	0	0	0	0	18.481	0	0	0	0	0	0	0	0	0	0	18.481	0	0	"Mona Lisa (1986)"	1986
2350	0	0	0	0	8.211	0	0	0	0	0	0	0	0	0	0	0	0	0	"Heart Condition (1990)"	1990
2351	0	0	0	0	0	0	0	19.815	0	0	0	0	0	0	0	0	0	0	"Nights of Cabiria (Le Notti di Cabiria) (1957)"	1957
2352	0	0	0	0	26.083	0	0	26.083	0	0	0	0	0	0	0	0	0	0	"Big Chill, The (1983)"	1983
2353	25.426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.426	0	0	"Enemy of the State (1998)"	1998
2354	0	0	13.758	13.758	13.758	0	0	0	0	0	0	0	0	0	0	0	0	0	"Rugrats Movie, The (1998)"	1998
2355	0	0	28.674	28.674	28.674	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bug's Life, A (1998)"	1998
2356	0	0	0	0	13.217	0	0	0	0	0	0	0	0	0	0	0	0	0	"Celebrity (1998)"	1998
2357	0	0	0	0	0	0	0	23.009	0	0	0	0	0	0	0	0	0	0	"Central Station (Central do Brasil) (1998)"	1998
2358	0	0	0	0	0	0	0	5.544	0	0	0	0	0	0	0	0	0	0	"Savior (1998)"	1998
2359	0	0	0	0	25.427	0	0	0	0	0	0	0	0	0	0	0	0	0	"Waking Ned Devine (1998)"	1998
2360	0	0	0	0	0	0	0	20.515	0	0	0	0	0	0	0	0	0	0	"Celebration, The (Festen) (1998)"	1998
2361	0	0	0	0	16.409	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pink Flamingos (1972)"	1972
2362	0	0	0	0	0	0	0	11.311	0	0	0	0	0	0	0	0	0	0	"Glen or Glenda (1953)"	1953
2363	18.942	0	0	0	0	0	0	0	0	0	0	0	0	0	18.942	0	0	0	"Godzilla (Gojira) (1954)"	1954
2364	13.318	0	0	0	0	0	0	0	0	0	0	0	0	0	13.318	0	0	0	"Godzilla (Gojira) (1984)"	1984
2365	13.619	0	0	0	0	0	0	0	0	0	0	0	0	0	13.619	0	0	0	"King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)"	1962
2366	24.232	24.232	0	0	0	0	0	0	0	0	24.232	0	0	0	0	0	0	0	"King Kong (1933)"	1933
2367	15.806	15.806	0	0	0	0	0	0	0	0	15.806	0	0	0	0	0	0	0	"King Kong (1976)"	1976
2368	6.861	6.861	0	0	0	0	0	0	0	0	6.861	0	0	0	0	0	0	0	"King Kong Lives (1986)"	1986
2369	0	0	0	0	19.896	0	0	0	0	0	0	0	0	19.896	0	0	0	0	"Desperately Seeking Susan (1985)"	1985
2370	17.415	17.415	0	0	0	0	0	17.415	0	0	0	0	0	0	0	0	0	0	"Emerald Forest, The (1985)"	1985
2371	0	0	0	0	22.984	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fletch (1985)"	1985
2372	0	0	0	0	16.23	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fletch Lives (1989)"	1989
2373	13.005	13.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Red Sonja (1985)"	1985
2374	0	0	0	0	16.106	0	0	16.106	0	0	0	0	0	0	0	0	0	0	"Gung Ho (1986)"	1986
2375	0	0	0	0	17.453	0	0	0	0	0	0	0	0	0	0	0	0	0	"Money Pit, The (1986)"	1986
2376	18.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"View to a Kill, A (1985)"	1985
2377	0	0	0	0	0	0	0	0	0	0	15.341	0	0	0	15.341	0	0	0	"Lifeforce (1985)"	1985
2378	0	0	0	0	18.057	0	0	0	0	0	0	0	0	0	0	0	0	0	"Police Academy (1984)"	1984
2379	0	0	0	0	12.928	0	0	0	0	0	0	0	0	0	0	0	0	0	"Police Academy 2: Their First Assignment (1985)"	1985
2380	0	0	0	0	10.72	0	0	0	0	0	0	0	0	0	0	0	0	0	"Police Academy 3: Back in Training (1986)"	1986
2381	0	0	0	0	9.874	0	0	0	0	0	0	0	0	0	0	0	0	0	"Police Academy 4: Citizens on Patrol (1987)"	1987
2382	0	0	0	0	8.854	0	0	0	0	0	0	0	0	0	0	0	0	0	"Police Academy 5: Assignment: Miami Beach (1988)"	1988
2383	0	0	0	0	8.297	0	0	0	0	0	0	0	0	0	0	0	0	0	"Police Academy 6: City Under Siege (1989)"	1989
2384	0	0	0	20.602	20.602	0	0	0	0	0	0	0	0	0	0	0	0	0	"Babe: Pig in the City (1998)"	1998
